-7.552577,200,10.740513
-6.386534,200,21.1652
-6.719844,200,32.076042
-6.972149,200,42.627727
-6.934302,200,53.04245
-7.249355,200,63.39919
-7.591381,200,74.638974
-3.358344,200,85.892776
-7.278497,200,97.267731
-6.570311,200,108.791221
-6.603238,200,120.330245
-8.581765,200,132.289014
-5.643779,200,143.619247
-9.557096,200,155.112597
-4.661435,200,166.372181
-7.805549,200,177.629221
-6.803694,200,188.879189
-3.061345,200,200.385905
-6.709971,200,211.651458
-4.624353,200,222.826623
-2.646741,200,233.967854
-7.882456,200,245.216248
-4.244281,200,256.723889
-6.721818,200,268.379677
-3.865409,200,279.683121
-7.365199,200,290.913945
-9.07272,200,302.161221
-8.680779,200,313.399995
-5.292578,200,324.628381
-6.162733,200,335.845127
-5.581202,200,347.087979
-6.254844,200,358.31359
-5.815311,200,369.528686
-7.075971,200,381.093316
-6.266854,200,392.664863
-9.805146,200,404.015727
-10.353983,200,415.313412
-8.542814,200,426.458913
-9.080572,200,437.687431
-4.926076,200,448.971064
-7.622301,200,460.257501
-7.607764,200,471.780417
-8.628069,200,483.392187
-9.957241,200,494.691057
-5.484306,200,505.917015
-6.18315,200,517.556761
-6.932845,200,529.040983
-5.299927,200,540.821251
-7.034064,200,552.059287
-5.026859,200,563.279299
-6.429678,200,575.275634
-6.43288,200,586.675262
-4.67243,200,597.873305
-6.081717,200,609.089516
-5.906348,200,620.569528
-8.731423,200,632.082426
-7.157153,200,643.196887
-5.841325,200,654.719456
-4.575114,200,665.954242
-6.341632,200,677.222229
-4.812592,200,688.387795
-4.908724,200,699.964724
-6.172657,200,711.063022
-4.638102,200,722.266958
-5.377905,200,733.416501
-7.375745,200,744.653112
-4.930185,200,755.92458
-4.05431,200,767.401702
-3.776315,200,778.60014
-4.181385,200,790.255899
-4.43173,200,801.73235
-4.729767,200,812.965913
-4.897281,200,824.117643
-4.81839,200,835.697937
-4.685641,200,846.958504
-3.676691,200,858.125184
-3.935087,200,869.346675
-4.996985,200,880.640805
-4.922995,200,892.106532
-4.310613,200,903.698505
-4.448116,200,914.886351
-2.990577,200,926.046107
-4.993096,200,937.599757
-5.083353,200,949.623597
-4.803112,200,961.106825
-4.265927,200,973.095548
-5.637987,200,985.106982
-5.125736,200,997.014976
-4.473539,200,1009.173332
-4.50073,200,1021.170199
-3.219083,200,1033.278327
-3.218565,200,1045.418965
-3.503478,200,1057.53796
-3.043657,200,1069.538154
-5.620292,200,1081.464966
-4.467474,200,1093.577691
-3.066163,200,1105.630332
-2.403837,200,1118.153206
-2.830854,200,1130.225353
-2.740262,200,1142.169845
-2.561224,200,1154.212415
-3.632711,200,1166.576048
-2.364964,200,1178.615572
-2.529831,200,1190.759731
-5.06434,200,1202.985868
-2.159038,200,1215.230091
-2.250332,200,1227.235887
-2.485536,200,1239.159976
-1.994408,200,1251.198555
-3.144652,200,1263.356692
-2.081817,200,1275.545515
-2.093898,200,1287.610394
-1.443923,200,1300.646887
-8.207795,200,1312.624844
-1.808149,200,1325.749527
-5.365465,200,1344.812326
-1.787923,200,1358.52947
-2.241176,200,1371.278256
98.699314,93,1377.871685
-2.216614,200,1388.932012
-5.764019,200,1400.643877
-3.972018,200,1412.386655
-6.56421,200,1424.320719
-4.920197,200,1435.922129
98.704441,84,1441.740069
-4.964574,200,1452.619465
-6.385787,200,1464.370573
-6.18373,200,1476.025967
-5.539353,200,1487.75485
-6.459206,200,1499.548097
-3.895934,200,1511.503029
-5.897369,200,1523.139077
-4.166554,200,1534.800019
-5.39111,200,1546.51263
-5.212325,200,1558.2159
-4.153514,200,1570.462294
-3.572006,200,1582.15741
-4.707406,200,1593.873767
-3.849226,200,1605.466677
-3.375777,200,1617.190181
-5.073422,200,1628.860241
-3.442133,200,1640.698634
-5.497344,200,1652.352627
-3.664916,200,1664.196549
-3.731906,200,1676.027143
-3.459335,200,1687.808073
-3.264194,200,1699.672818
-3.755656,200,1711.407286
-3.919353,200,1723.231333
-3.81672,200,1735.339087
-4.642641,200,1747.240528
-4.271095,200,1758.844725
-5.465768,200,1770.54584
-3.846049,200,1782.466064
98.61333,85,1788.519331
-6.013738,200,1799.54734
-5.396648,200,1811.622959
-5.538053,200,1823.526839
-5.950896,200,1835.597256
-3.947453,200,1847.383743
-3.250656,200,1859.210438
-6.496365,200,1870.935078
-3.710302,200,1882.850457
-4.575644,200,1894.54942
-3.323905,200,1906.219046
-7.118953,200,1918.211174
-2.605607,200,1929.97985
-3.747367,200,1941.762429
-7.561086,200,1953.535511
-4.056538,200,1965.166024
-6.77751,200,1977.006697
-5.244761,200,1988.990211
-7.160478,200,2001.004906
-6.49564,200,2012.739729
-1.648343,200,2024.689038
-2.914606,200,2036.358171
-6.444338,200,2048.281356
-4.24778,200,2060.069211
-4.541633,200,2071.862486
-4.402482,200,2083.622368
98.786499,73,2088.924616
99.182007,71,2093.34946
99.09397,66,2099.765724
99.271689,60,2103.812437
-1.818403,200,2114.60229
-2.81809,200,2126.32321
-2.644694,200,2138.036097
-5.063546,200,2149.715568
-1.555799,200,2161.384459
-4.860192,200,2173.037243
-2.701797,200,2184.732772
