Wall time,Step,Value
1685578184.5362144,200,-7.722780227661133
1685578195.798,400,-6.176189422607422
1685578206.5116792,600,-6.219183921813965
1685578216.9966908,800,-6.634784698486328
1685578227.4926023,1000,-6.5072126388549805
1685578238.0173702,1200,-6.666938304901123
1685578248.500209,1400,-6.590332984924316
1685578258.9861553,1600,-6.663275718688965
1685578269.4772792,1800,-6.344196319580078
1685578279.9658246,2000,-6.253601551055908
1685578290.4193542,2200,-6.337646484375
1685578300.9055793,2400,-6.218750953674316
1685578311.3979368,2600,1.7759301662445068
1685578321.8125374,2800,1.3856805562973022
1685578332.2645373,3000,0.8982922434806824
1685578342.6767726,3200,0.4670201241970062
1685578353.118287,3400,0.17055834829807281
1685578363.5382519,3600,-0.05006349831819534
1685578373.9703815,3800,-0.19013579189777374
1685578384.3726647,4000,-0.36368924379348755
1685578394.7895284,4200,-0.6236349940299988
1685578405.7697227,4400,-0.8183228373527527
1685578416.4655716,4600,-1.0178488492965698
1685578428.5681577,4800,-1.1707346439361572
1685578439.3599305,5000,-1.4166456460952759
1685578449.8356018,5200,-1.552756667137146
1685578460.3203797,5400,-1.6676286458969116
1685578470.746398,5600,-1.7433103322982788
1685578481.1623278,5800,-1.7944601774215698
1685578491.842884,6000,-1.841889500617981
1685578502.6133742,6200,-1.949476718902588
1685578518.1587474,6400,-5.083063125610352
1685578530.681874,6600,-5.082118511199951
1685578541.3146167,6800,-5.075795650482178
1685578551.8279202,7000,-5.107812404632568
1685578562.2851136,7200,-5.076967716217041
1685578572.7781303,7400,-5.090123653411865
1685578584.9307106,7600,-5.058578968048096
1685578597.7018886,7800,-7.6909708976745605
1685578608.6341808,8000,-7.579869747161865
1685578619.7287917,8200,-7.556240558624268
1685578630.518487,8400,-7.502728462219238
1685578641.0407894,8600,-7.450613021850586
1685578651.696832,8800,-7.409365653991699
1685578662.1407702,9000,-7.372920989990234
1685578672.7166574,9200,-7.334645748138428
1685578683.1792197,9400,-7.3087239265441895
1685578693.7717233,9600,-7.252338886260986
1685578704.1790934,9800,-7.23661994934082
1685578714.6716993,10000,-7.141659259796143
1685578725.1801815,10200,-7.144745349884033
1685578735.7005293,10400,-7.052091121673584
1685578746.1747422,10600,-6.998049736022949
1685578756.624514,10800,-7.040082931518555
1685578767.1279447,11000,-6.997024059295654
1685578777.5865893,11200,-6.975180149078369
1685578788.1221192,11400,-6.914214611053467
1685578798.6132522,11600,-6.859484672546387
1685578809.079681,11800,-6.811467170715332
1685578819.5734317,12000,-6.7964677810668945
1685578830.0607607,12200,-6.749982833862305
1685578840.4866955,12400,-6.751354217529297
1685578850.979588,12600,-6.717667102813721
1685578861.433767,12800,-6.699141025543213
1685578871.9128635,13000,-6.665201663970947
1685578882.3756454,13200,-6.660472869873047
1685578892.852307,13400,-6.664557933807373
1685578903.2823853,13600,-6.6605377197265625
1685578913.721912,13800,-6.645291328430176
1685578924.175183,14000,-6.639298915863037
1685578934.79231,14200,-6.626237869262695
1685578945.274664,14400,-6.631771087646484
1685578955.74643,14600,-6.605764865875244
1685578966.168898,14800,-6.5782599449157715
1685578976.6256497,15000,-6.543281555175781
1685578987.118919,15200,-6.544057846069336
1685578997.6281452,15400,-6.527464866638184
1685579008.1156828,15600,-6.4868693351745605
1685579018.5873861,15800,-6.455143451690674
1685579029.018937,16000,-6.432170391082764
1685579039.4717171,16200,-6.429945945739746
1685579049.9526272,16400,-6.392226219177246
1685579060.4574995,16600,-6.3552446365356445
1685579071.0864525,16800,-6.319474697113037
1685579081.5625522,17000,-6.277076721191406
1685579092.019774,17200,-6.262357711791992
1685579102.4506087,17400,-6.235726356506348
1685579112.8822713,17600,-6.2082743644714355
1685579123.4217112,17800,-6.19643497467041
1685579133.9129014,18000,-6.194400787353516
1685579144.3654635,18200,-6.17843770980835
1685579154.796484,18400,-6.173262119293213
1685579165.2482018,18600,-6.1893205642700195
1685579175.7649627,18800,-6.169050693511963
1685579186.2844777,19000,-6.133001327514648
1685579196.7138662,19200,-6.109177589416504
1685579207.2222555,19400,-6.106642246246338
1685579217.7121658,19600,-6.102889537811279
1685579228.1480188,19800,-6.085469722747803
1685579238.6048098,20000,-6.084607124328613
1685579249.0957103,20200,-6.042053699493408
1685579259.565408,20400,-6.051013946533203
1685579270.0445893,20600,-6.039111137390137
1685579280.529864,20800,-6.010409832000732
1685579291.0107756,21000,-6.006793975830078
1685579301.4857957,21200,-5.982492923736572
1685579311.9649794,21400,-5.992257595062256
1685579322.400586,21600,-5.959397792816162
1685579332.8491633,21800,-5.995811462402344
1685579343.3408575,22000,-5.9766106605529785
1685579353.8255658,22200,-5.943935871124268
1685579364.258928,22400,-5.927914142608643
1685579374.7253604,22600,-6.955384731292725
1685579385.176769,22800,-6.9756550788879395
1685579395.656496,23000,-6.962562084197998
1685579406.1087031,23200,-6.942812919616699
1685579416.5575988,23400,-6.951848030090332
1685579426.9876847,23600,-6.959228038787842
1685579437.4481175,23800,-6.9958271980285645
1685579447.89008,24000,-7.002552032470703
1685579458.3419852,24200,-6.975366115570068
1685579468.7719247,24400,-6.980177402496338
1685579479.2341166,24600,-6.960243225097656
1685579489.6954083,24800,-6.951841354370117
1685579500.108531,25000,-6.919285774230957
1685579510.5359125,25200,-6.9164533615112305
1685579520.997062,25400,-6.908331871032715
1685579531.4363844,25600,-6.901165008544922
1685579541.95444,25800,-6.93518590927124
1685579552.414423,26000,-6.939555644989014
1685579562.8824933,26200,-6.932712554931641
1685579573.3618722,26400,-5.96435546875
1685579583.8167224,26600,-5.952902793884277
1685579594.2458146,26800,-5.961838245391846
1685579604.691843,27000,-5.958904266357422
1685579615.133183,27200,-5.953546047210693
1685579625.5740397,27400,-5.960073947906494
1685579636.027249,27600,-5.9580183029174805
1685579646.4691374,27800,-4.926164627075195
1685579656.9798155,28000,-4.92885160446167
1685579667.4402187,28200,-4.9012651443481445
1685579677.8938184,28400,-4.883403301239014
1685579688.37379,28600,-4.859182357788086
1685579698.8716402,28800,-4.867832183837891
1685579709.3317726,29000,-4.863593578338623
1685579719.791146,29200,-4.851613998413086
1685579730.238947,29400,-4.827355861663818
1685579742.0836391,29600,-4.817075252532959
1685579752.6231358,29800,-4.801135540008545
1685579763.877516,30000,-4.834746837615967
1685579776.5147696,30200,-4.806285858154297
1685579787.0561633,30400,-4.844935894012451
1685579797.8896985,30600,-3.772891044616699
1685579808.386036,30800,-3.7543396949768066
1685579818.8823657,31000,-3.7293760776519775
1685579829.3112154,31200,-3.7318203449249268
1685579839.815414,31400,-3.8275797367095947
1685579850.297838,31600,-3.824267625808716
1685579860.7910337,31800,-3.8082332611083984
1685579871.278121,32000,-3.8106908798217773
1685579881.7423713,32200,-3.7857675552368164
1685579892.1941006,32400,-3.7979652881622314
1685579902.6780005,32600,-3.8004653453826904
1685579913.7141314,32800,-4.76910924911499
1685579924.1978412,33000,-4.741054058074951
1685579934.6644676,33200,-4.713411331176758
1685579945.1222665,33400,-4.696133136749268
1685579955.5457997,33600,-4.672462463378906
1685579966.006587,33800,-4.659663200378418
1685579976.4628115,34000,-4.6633477210998535
1685579986.9747412,34200,-4.6307053565979
1685579997.383351,34400,-4.6233391761779785
1685580007.8109145,34600,-4.612497329711914
1685580018.2924242,34800,-4.632540702819824
1685580028.7533321,35000,-4.6322832107543945
1685580039.2104037,35200,-4.621614456176758
1685580049.7047977,35400,-4.644201755523682
1685580060.1292336,35600,-4.6460137367248535
1685580070.6262984,35800,-4.633881568908691
1685580081.092032,36000,-4.6155853271484375
1685580091.5836158,36200,-4.635313987731934
1685580102.0900097,36400,-4.651483058929443
1685580112.532264,36600,-4.64712381362915
1685580122.9493804,36800,-4.672832012176514
1685580133.4151936,37000,-4.651179313659668
1685580143.8905675,37200,-4.643493175506592
1685580154.340446,37400,-4.6428985595703125
1685580165.180172,37600,-3.5962421894073486
1685580175.641609,37800,-3.595240592956543
1685580186.1087935,38000,-3.588869571685791
1685580196.5531745,38200,-3.5671441555023193
1685580207.0224626,38400,-3.558708429336548
1685580217.4574695,38600,-3.5902464389801025
1685580227.8870897,38800,-3.604651927947998
1685580238.3303475,39000,-3.5786235332489014
1685580248.84555,39200,-3.5856847763061523
1685580259.3210418,39400,-3.610490560531616
1685580269.7703621,39600,-3.5926718711853027
1685580280.209476,39800,-3.590245008468628
1685580290.6979198,40000,-3.561777353286743
1685580301.1412423,40200,-3.5398383140563965
1685580311.551007,40400,-3.516089677810669
1685580322.0394125,40600,-3.516643524169922
1685580332.4494438,40800,-3.525907039642334
1685580342.9132833,41000,-3.480762243270874
1685580353.3378236,41200,-3.477736234664917
1685580363.7788298,41400,-3.438701629638672
1685580374.2096767,41600,-3.4336109161376953
1685580384.6717026,41800,-3.4307405948638916
1685580395.1612642,42000,-3.4598042964935303
1685580405.5732157,42200,-3.440258741378784
1685580416.0356402,42400,-3.4266998767852783
1685580426.4488008,42600,-3.4074349403381348
1685580436.933605,42800,-3.408663749694824
1685580447.3647306,43000,-3.4012935161590576
1685580457.8263278,43200,-3.394807815551758
1685580468.2801013,43400,-3.355120897293091
1685580478.7284684,43600,-3.3416812419891357
1685580489.237098,43800,-3.366623878479004
1685580499.6605659,44000,-3.348597288131714
1685580510.1197486,44200,-3.3483362197875977
1685580520.6281762,44400,-3.338899850845337
1685580531.1053972,44600,-3.344254493713379
1685580541.6161094,44800,-3.4112470149993896
1685580552.0268834,45000,-3.415092706680298
1685580562.5536566,45200,-3.4316980838775635
1685580573.023781,45400,-3.4009242057800293
1685580583.4953885,45600,-3.411201000213623
1685580593.986493,45800,-3.4080584049224854
1685580604.4835076,46000,-3.3864104747772217
1685580614.8921936,46200,-3.391864776611328
1685580625.3882124,46400,-3.3704378604888916
1685580635.8519418,46600,-3.356916666030884
1685580646.3472025,46800,-3.3912839889526367
1685580656.7877157,47000,-3.40461802482605
1685580667.2523835,47200,-3.417367458343506
1685580677.7319603,47400,-3.421074390411377
1685580688.1543329,47600,-3.4104511737823486
1685580698.6788495,47800,-3.430379629135132
1685580709.081734,48000,-3.4166696071624756
1685580719.5373056,48200,-3.4195117950439453
1685580729.9707992,48400,-3.3975367546081543
1685580740.392158,48600,-3.374171733856201
1685580750.845943,48800,-3.3666553497314453
1685580761.3520784,49000,-3.3757801055908203
1685580771.7594438,49200,-3.38042950630188
1685580782.1897585,49400,-3.35579776763916
1685580792.6737313,49600,-3.327897310256958
1685580803.0835183,49800,-3.3157365322113037
1685580813.5631597,50000,-3.305553436279297
1685580824.0018415,50200,-3.3120501041412354
1685580834.4596415,50400,-4.323060512542725
1685580844.900204,50600,-4.321819305419922
1685580855.4071252,50800,-4.378729343414307
1685580865.900274,51000,-4.367227077484131
1685580876.3894653,51200,-3.24408221244812
1685580886.831948,51400,-3.236490488052368
1685580897.338937,51600,-3.240381956100464
1685580907.8261495,51800,-3.232111930847168
1685580918.271775,52000,-3.217996597290039
1685580928.7119107,52200,-3.2075819969177246
1685580939.226917,52400,-3.1963720321655273
1685580949.6388578,52600,-2.2161972522735596
1685580960.105811,52800,-2.20965313911438
1685580970.570909,53000,-2.2090988159179688
1685580981.0202906,53200,-2.193134069442749
1685580991.4961028,53400,-2.1832692623138428
1685581001.9770558,53600,-2.1587018966674805
1685581012.4146674,53800,-2.137199640274048
1685581022.8368964,54000,-2.1461875438690186
1685581033.268571,54200,-2.147076368331909
1685581043.7404864,54400,-2.1497485637664795
1685581054.1878943,54600,-2.1383063793182373
1685581064.650877,54800,-2.0987777709960938
1685581075.14748,55000,-2.0908093452453613
1685581085.6269667,55200,-2.058549404144287
1685581096.0667772,55400,-2.0484678745269775
1685581106.5515525,55600,-2.050222635269165
1685581117.350551,55800,-1.0076923370361328
1685581127.813106,56000,-0.9978081583976746
1685581138.2817361,56200,-1.002569556236267
1685581148.7012334,56400,-0.9857127070426941
1685581159.158453,56600,-0.9969627261161804
1685581169.5970924,56800,-1.0063889026641846
1685581180.0574052,57000,-1.004146695137024
1685581190.5064735,57200,-1.002922534942627
1685581200.9651585,57400,-2.0021255016326904
1685581211.454785,57600,-1.990011215209961
1685581221.9005904,57800,-1.9815315008163452
1685581232.377182,58000,-1.9751454591751099
1685581242.8589556,58200,-1.9979302883148193
1685581253.3675225,58400,-0.9562764167785645
1685581263.846066,58600,-0.9539548754692078
1685581274.3300793,58800,-0.964402973651886
1685581284.8219428,59000,-0.9375321865081787
1685581295.3175182,59200,-0.900628924369812
1685581305.7599208,59400,-0.8898971080780029
1685581316.2276518,59600,-0.8900186419487
1685581326.63831,59800,-0.9067152142524719
1685581337.0638795,60000,-0.9232549667358398
1685581347.5158937,60200,-0.9352438449859619
1685581357.9747047,60400,-0.9135348200798035
1685581368.4199758,60600,-0.8862689137458801
1685581378.8892593,60800,-0.8973511457443237
1685581389.3252869,61000,-0.8849214315414429
1685581399.8202782,61200,-0.9033328890800476
1685581410.2912996,61400,-0.9018915891647339
1685581420.732174,61600,-0.8841160535812378
1685581431.1532156,61800,-0.8862512111663818
1685581441.5718713,62000,-0.8878269195556641
1685581452.0258102,62200,-0.8797157406806946
1685581462.473932,62400,-0.880068302154541
1685581472.9317503,62600,-0.8888471722602844
1685581483.3599157,62800,-0.8909198045730591
1685581493.7876315,63000,-0.879681408405304
1685581504.254866,63200,-0.9035443067550659
1685581514.6838822,63400,-0.8993838429450989
1685581525.0937417,63600,-0.8857713937759399
1685581535.561783,63800,-0.8783679604530334
1685581546.0125906,64000,-0.8743622303009033
1685581556.4439971,64200,-0.8903374671936035
1685581566.8809047,64400,-0.8862276673316956
1685581577.3748693,64600,-0.8147081732749939
1685581587.8454638,64800,-0.7997235655784607
1685581598.2996135,65000,-0.7895511984825134
1685581608.7888672,65200,-0.7953726649284363
1685581619.2193778,65400,-0.7854180932044983
1685581629.649461,65600,-0.8050625920295715
1685581640.0860872,65800,-0.8034154772758484
1685581650.5651093,66000,-0.7991867065429688
1685581661.001209,66200,-0.8011865019798279
1685581671.4567573,66400,-0.7968863248825073
1685581681.9073687,66600,-0.772392749786377
1685581692.3499572,66800,-0.733370840549469
