Wall time,Step,Value
1686072280.8307972,800,-7.38442850112915
1686080045.1384852,1600,-7.165206432342529
1686080089.5981088,2400,-7.289811134338379
1686080133.116427,3200,-7.181424617767334
1686080177.1786313,4000,-7.016428470611572
1686080222.453396,4800,-6.8794145584106445
1686080267.6163373,5600,-7.020968437194824
1686080313.0172384,6400,-6.944310665130615
1686080359.398873,7200,-6.8317437171936035
1686080404.171068,8000,-6.861737251281738
1686080449.6672935,8800,-6.846781253814697
1686080496.2997403,9600,-6.757882595062256
1686080543.3912117,10400,-6.719085216522217
1686080590.6918192,11200,-6.7019476890563965
1686080636.9966195,12000,-6.659965991973877
1686080684.5607927,12800,-6.657577991485596
1686080732.4500625,13600,-6.611260890960693
1686080779.343283,14400,-6.602953910827637
1686080829.7626178,15200,-6.648406505584717
1686080878.6872811,16000,-6.637804985046387
1686080926.6329634,16800,-6.645511150360107
1686080975.4484804,17600,-6.673149585723877
1686081026.76853,18400,-6.691478252410889
1686081076.0755565,19200,-6.657557010650635
1686081127.1671395,20000,-6.677803039550781
1686081176.9114408,20800,-6.652651786804199
1686081226.8166218,21600,-6.621530532836914
1686081276.9629564,22400,-6.607518672943115
1686081328.1683407,23200,-6.55106782913208
1686081380.1338792,24000,-6.55851936340332
1686081430.0242705,24800,-6.559660911560059
1686081479.9860191,25600,-6.48038387298584
1686081529.7392378,26400,-6.432382106781006
1686081578.034061,27200,-6.407616138458252
1686081626.51408,28000,-6.302593231201172
1686081676.3009105,28800,-6.21845817565918
1686081725.9498262,29600,-6.1474528312683105
1686081774.5968735,30400,-6.048587322235107
1686081822.940727,31200,-5.975543022155762
1686081872.0120785,32000,-5.911546230316162
1686081922.5005062,32800,-5.817180633544922
1686081972.7033622,33600,-5.7433037757873535
1686082021.995728,34400,-5.609765529632568
1686082070.877815,35200,-5.4567952156066895
1686082120.3873448,36000,-5.305380344390869
1686082170.0349178,36800,-5.140920639038086
1686082219.8584023,37600,-4.951045036315918
1686082269.0443547,38400,-4.785065650939941
1686082317.0052297,39200,-4.641265392303467
1686082366.1046684,40000,-4.435093402862549
1686082415.187316,40800,-4.258797645568848
1686082464.799337,41600,-4.113587856292725
1686082512.725814,42400,-3.936771869659424
1686082563.4937744,43200,-3.798422336578369
1686082615.4351408,44000,-3.662792444229126
1686082665.2960672,44800,-3.517479181289673
1686082715.2438147,45600,-3.3753767013549805
1686082765.0123093,46400,-3.277918577194214
1686082815.0066712,47200,-3.154466152191162
1686082864.6015975,48000,-3.0476133823394775
1686082914.712352,48800,-2.9588937759399414
1686082963.008891,49600,-2.8974409103393555
1686083013.183349,50400,-2.8482213020324707
1686083063.2048478,51200,-2.7624003887176514
1686083105.348736,51880,-1.6727787256240845
1686083154.185351,52680,-1.7082618474960327
1686083204.7550716,53480,-1.8002797365188599
1686083255.1872196,54280,-1.862394094467163
