Wall time,Step,Value
1685532774.9989896,800,-6.973730087280273
1685532821.6091807,1600,-6.440385818481445
1685532869.3538187,2400,-6.8268256187438965
1685532920.0280333,3200,-6.5407233238220215
1685532967.869452,4000,-6.640347480773926
1685533019.5749767,4800,-6.668303489685059
1685533068.4551342,5600,-6.720846652984619
1685533114.4512472,6400,-6.6443705558776855
1685533165.4539967,7200,-6.618102550506592
1685533223.2133722,8000,-6.547439098358154
1685533277.7796803,8800,-6.5176167488098145
1685533329.1830475,9600,-6.544119834899902
1685533381.876934,10400,-6.529966831207275
1685533427.6009216,11200,-6.503961563110352
1685533472.7085152,12000,-6.497286319732666
1685533520.2234979,12800,-6.54099702835083
1685533570.9294405,13600,-6.481114864349365
1685533617.7022572,14400,-6.441163063049316
1685533671.8220336,15200,-6.423640251159668
1685533720.7926183,16000,-6.369017124176025
1685533775.4361174,16800,-6.29068660736084
1685533823.6458468,17467,-5.003358364105225
1685533878.9891047,18267,-5.032185077667236
1685533927.3527746,19067,-5.139815330505371
1685533978.1950688,19867,-5.277116775512695
1685534036.9156234,20667,-5.439542293548584
1685534097.321316,21467,-5.666994571685791
1685534152.2362506,22267,-5.846625328063965
1685534211.1649904,23067,-6.127767562866211
1685534274.894214,23867,-6.4088358879089355
1685534331.8781238,24667,-6.67137336730957
1685534378.4987612,25467,-6.703693389892578
1685534432.6632195,26267,-6.905840873718262
1685534481.987011,27067,-6.9720587730407715
1685534532.0916092,27867,-6.9568257331848145
1685534590.1006021,28667,-6.9373064041137695
1685534648.3024907,29467,-6.9127583503723145
1685534757.1323428,30267,-7.5126166343688965
1685534825.0880458,31067,-7.880606651306152
1685534868.4930394,31779,-5.757411479949951
1685534917.933246,32579,-5.6785807609558105
1685534980.1295745,33379,-5.683509826660156
1685535029.86894,34179,-5.689307689666748
1685535086.975269,34979,-5.681123733520508
1685535143.6304612,35779,-5.716879844665527
1685535195.7939563,36579,-5.679715156555176
1685535245.957486,37379,-6.814411640167236
1685535291.64201,38179,-6.809581756591797
1685535338.4574301,38979,-6.670478343963623
1685535386.0432408,39779,-6.515161037445068
1685535434.0655665,40579,-6.327188968658447
1685535482.6720283,41379,-6.029536247253418
1685535530.8311996,42179,-5.691897869110107
1685535576.5528631,42979,-5.353786945343018
1685535622.8823047,43779,-4.96612024307251
1685535672.2136497,44579,-4.626425743103027
1685535731.4738588,45379,-4.5962347984313965
1685535774.1605113,46073,-3.373476982116699
1685535835.965981,46873,-3.2770681381225586
1685535886.6916,47673,-3.2872774600982666
1685535923.1364026,48240,-0.1639500856399536
