Wall time,Step,Value
1685548053.0912056,800,200.0
1685548096.7471552,1600,200.0
1685548141.4414308,2400,200.0
1685548186.284251,3200,200.0
1685548231.1963189,4000,200.0
1685548277.9955277,4800,200.0
1685548326.7275321,5600,200.0
1685548374.270317,6400,200.0
1685548421.5618515,7200,200.0
1685548468.7601507,8000,200.0
1685548516.5806193,8800,200.0
1685548564.6058972,9600,200.0
1685548613.0415895,10400,200.0
1685548660.9886405,11200,200.0
1685548708.5337727,12000,200.0
1685548756.4536107,12800,200.0
1685548805.116779,13600,200.0
1685548853.2005463,14400,200.0
1685548900.8071232,15200,200.0
1685548948.6201298,16000,200.0
1685548996.8116503,16800,200.0
1685549044.2610924,17600,200.0
1685549094.618848,18400,200.0
1685549142.7397425,19200,200.0
1685549182.5975928,19873,198.72999572753906
1685549229.7135148,20673,198.72999572753906
1685549277.0529087,21473,198.72999572753906
1685549324.497938,22273,198.72999572753906
1685549364.3617136,22923,197.22999572753906
1685549410.9158032,23723,197.22999572753906
1685549448.7816045,24355,195.5500030517578
1685549495.8632221,25155,195.5500030517578
1685549544.5412323,25955,195.5500030517578
1685549591.9083464,26755,195.5500030517578
1685549638.9747071,27555,195.5500030517578
1685549686.152616,28355,195.5500030517578
1685549733.6765978,29155,195.5500030517578
1685549781.5112903,29955,195.5500030517578
1685549829.3596368,30755,195.5500030517578
1685549877.3176167,31555,195.5500030517578
1685549924.880683,32355,195.5500030517578
1685549972.491804,33155,195.5500030517578
1685550019.6829011,33955,195.5500030517578
1685550066.829121,34755,195.5500030517578
1685550106.5434651,35430,194.3000030517578
1685550147.0027006,36093,192.92999267578125
1685550186.6217754,36782,191.82000732421875
1685550219.4644141,37287,188.8699951171875
1685550246.4707582,37725,185.25
1685550278.2015665,38249,183.75999450683594
1685550310.9007766,38794,181.2100067138672
1685550336.1571035,39211,177.3800048828125
1685550368.8963103,39752,174.7899932861328
1685550400.0439315,40264,173.41000366210938
1685550431.2492266,40790,170.6699981689453
1685550468.9570935,41416,170.61000061035156
1685550494.1884584,41838,166.8300018310547
1685550521.680406,42288,163.3300018310547
1685550554.7373075,42842,160.8699951171875
1685550575.7863245,43188,156.3300018310547
1685550606.4998736,43704,153.49000549316406
1685550637.821405,44220,150.64999389648438
1685550657.4012322,44542,145.8699951171875
1685550683.54694,44979,142.24000549316406
1685550708.6931539,45407,138.52000427246094
1685550744.830138,46012,136.57000732421875
1685550768.7954235,46393,132.3800048828125
1685550795.1863217,46841,128.86000061035156
1685550823.0410202,47294,125.38999938964844
1685550841.496017,47588,121.58000183105469
1685550864.7595637,47968,118.75
1685550889.3460686,48375,115.93000030517578
1685550908.8684866,48685,113.9800033569336
1685550926.0538137,48966,112.41000366210938
1685550950.0779054,49363,111.13999938964844
1685550970.9449239,49702,109.08000183105469
1685550993.1208973,50062,108.51000213623047
1685551022.8268375,50573,108.20999908447266
1685551059.556699,51193,109.29000091552734
1685551082.484672,51565,107.75
1685551102.0994258,51876,104.5999984741211
1685551125.6241028,52271,104.33000183105469
1685551151.7715697,52711,104.2300033569336
1685551172.935297,53053,102.11000061035156
1685551195.0054145,53405,102.16999816894531
1685551215.9061482,53746,100.41999816894531
1685551236.0349534,54072,98.5199966430664
1685551257.6548522,54424,98.81999969482422
1685551277.0426219,54741,97.62000274658203
1685551297.4808383,55061,96.54000091552734
1685551326.5792916,55527,95.1500015258789
1685551348.0495684,55863,94.69999694824219
1685551372.3898897,56268,94.2699966430664
1685551393.7366364,56614,93.19999694824219
1685551426.9567823,57156,95.68000030517578
1685551449.8319623,57514,95.45999908447266
1685551473.8955314,57904,95.29000091552734
1685551496.1281064,58265,95.80000305175781
1685551514.4472787,58554,95.87999725341797
1685551540.7449565,58989,96.26000213623047
1685551564.0100954,59382,96.80000305175781
1685551583.2957234,59681,96.19000244140625
1685551611.87098,60162,95.88999938964844
1685551638.2782054,60599,94.05999755859375
1685551661.02946,60974,94.08999633789062
1685551682.252858,61308,94.31999969482422
1685551703.6585476,61653,93.81999969482422
1685551725.1008396,62004,92.93000030517578
1685551745.3175192,62332,92.79000091552734
1685551772.8996935,62790,93.8499984741211
1685551792.4106512,63106,93.5999984741211
1685551813.6174896,63452,93.80000305175781
1685551838.031471,63859,94.3499984741211
1685551861.6460712,64245,95.04000091552734
1685551884.0985117,64616,95.55000305175781
1685551906.838898,64993,94.66000366210938
1685551930.8058875,65389,95.26000213623047
1685551954.0151947,65773,95.05000305175781
1685551979.467065,66189,95.75
1685551999.6582875,66522,93.66000366210938
1685552021.80599,66886,93.72000122070312
1685552049.4668787,67304,94.0
1685552069.9359076,67637,93.72000122070312
1685552090.1213953,67957,94.02999877929688
1685552112.1412587,68318,93.29000091552734
1685552130.9863214,68622,92.4000015258789
1685552150.0710702,68935,92.54000091552734
1685552179.436711,69425,92.62999725341797
1685552199.4899366,69747,91.4800033569336
1685552219.710993,70075,91.01000213623047
1685552238.4027684,70381,90.7300033569336
1685552259.5046794,70723,90.69999694824219
1685552279.4637487,71053,90.48999786376953
1685552296.6589084,71325,89.93000030517578
1685552316.6599038,71652,88.62000274658203
1685552335.820257,71968,88.62000274658203
1685552359.8613012,72362,89.0999984741211
1685552378.7758555,72674,88.1500015258789
1685552400.8507397,73038,87.93000030517578
1685552421.5612261,73377,87.61000061035156
1685552442.7415507,73709,87.16000366210938
1685552467.0638604,74109,87.19999694824219
1685552490.115488,74474,87.01000213623047
1685552516.1466854,74903,87.13999938964844
1685552537.6345124,75253,87.30999755859375
1685552560.7756937,75634,87.4800033569336
1685552582.276794,75983,86.79000091552734
1685552605.778875,76368,87.30999755859375
1685552626.6843133,76691,87.33999633789062
1685552648.5750394,77019,87.01000213623047
1685552670.864597,77396,87.73999786376953
1685552696.7996907,77816,88.80999755859375
1685552717.1092074,78140,87.1500015258789
1685552735.8392005,78443,86.95999908447266
1685552756.3080027,78755,86.80000305175781
1685552776.844745,79064,86.83000183105469
1685552799.8413258,79421,86.9800033569336
1685552822.3046432,79766,87.12999725341797
1685552845.4640718,80124,87.98999786376953
1685552875.4772718,80603,89.51000213623047
1685552900.5819693,81002,90.33999633789062
1685552920.3769598,81313,89.51000213623047
1685552943.1810398,81680,90.05999755859375
1685552966.0868528,82037,89.98999786376953
1685552992.1891575,82420,90.43000030517578
1685553014.1216362,82769,90.5999984741211
1685553035.8305616,83118,90.08999633789062
1685553060.618967,83528,90.54000091552734
1685553083.1930146,83900,89.97000122070312
1685553111.1199117,84352,90.98999786376953
1685553132.0222764,84692,90.58000183105469
1685553152.5966914,85024,90.41000366210938
1685553173.612779,85372,90.04000091552734
1685553195.6126158,85738,90.47000122070312
1685553214.6034913,86041,90.22000122070312
1685553237.9675272,86432,90.36000061035156
1685553262.9043407,86835,90.19000244140625
1685553283.7636304,87165,90.25
1685553305.0637755,87508,90.6500015258789
1685553325.8399646,87841,90.86000061035156
1685553345.0210319,88151,90.87000274658203
1685553366.4340374,88502,90.80999755859375
1685553386.7925277,88835,90.69000244140625
1685553407.7049074,89162,90.37999725341797
1685553430.2108574,89532,89.29000091552734
1685553454.9745257,89942,89.4000015258789
1685553474.5496187,90254,89.41000366210938
1685553495.1622043,90578,88.9800033569336
1685553515.8793108,90913,88.76000213623047
1685553539.4101179,91307,88.87000274658203
1685553565.603902,91753,89.83999633789062
1685553585.7116098,92070,89.5199966430664
1685553604.9661572,92374,88.45999908447266
1685553623.2046633,92674,87.73999786376953
1685553644.381662,93021,86.69000244140625
1685553663.3892784,93319,86.2699966430664
1685553681.338859,93612,85.87999725341797
1685553703.5380816,93976,86.04000091552734
1685553720.873979,94259,85.20999908447266
1685553741.1035202,94591,85.5
1685553757.4914727,94854,84.22000122070312
1685553774.365,95123,82.87999725341797
1685553806.7685788,95680,85.1500015258789
1685553833.5126863,96116,86.08000183105469
1685553855.9314063,96474,86.33000183105469
1685553872.749621,96726,85.75
1685553892.9894266,97049,85.47000122070312
1685553909.2993891,97312,84.7699966430664
1685553936.2450538,97754,85.91999816894531
1685553963.785186,98184,86.5199966430664
1685553982.5522275,98493,85.51000213623047
1685554001.113104,98795,85.41000366210938
1685554018.052546,99070,84.91999816894531
1685554042.2272143,99466,85.52999877929688
1685554063.9103217,99823,85.16000366210938
1685554083.2898753,100141,83.87999725341797
1685554105.1468718,100509,84.38999938964844
1685554123.7559412,100815,84.41000366210938
1685554141.5866842,101102,84.27999877929688
1685554163.441623,101467,84.45999908447266
1685554184.6615896,101820,85.01000213623047
1685554205.1469288,102160,85.4800033569336
1685554225.179923,102485,85.08999633789062
1685554243.049406,102769,85.0999984741211
1685554265.528574,103142,85.51000213623047
1685554284.1876266,103439,85.8499984741211
1685554307.6067882,103830,87.06999969482422
1685554327.664312,104158,84.77999877929688
1685554348.8187034,104513,83.97000122070312
1685554368.550091,104833,83.58999633789062
1685554385.9163616,105118,83.91999816894531
1685554408.0792134,105487,84.37999725341797
1685554434.0297797,105926,86.13999938964844
1685554455.9168987,106281,85.2699966430664
1685554474.4427755,106583,83.98999786376953
1685554493.7831056,106902,84.08999633789062
1685554517.1110358,107283,84.87999725341797
1685554541.0613136,107681,86.11000061035156
1685554564.6731746,108063,85.97000122070312
1685554588.945841,108470,86.47000122070312
1685554610.4956563,108827,86.86000061035156
1685554627.4426906,109096,85.87000274658203
1685554645.521452,109389,85.73999786376953
1685554662.097609,109655,85.52999877929688
1685554681.3121476,109966,84.98999786376953
1685554704.6161072,110324,85.04000091552734
1685554724.9485865,110653,84.93000030517578
1685554745.7211418,110992,85.06999969482422
1685554766.0252042,111312,85.43000030517578
1685554786.4157944,111646,85.04000091552734
1685554804.406341,111939,85.0
1685554829.3762555,112349,85.19000244140625
1685554850.097253,112686,85.27999877929688
1685554871.4840193,113030,85.16999816894531
1685554891.5510232,113363,85.30000305175781
1685554911.8401208,113687,85.69000244140625
1685554931.7614226,114006,85.19000244140625
1685554951.9693668,114330,84.04000091552734
1685554971.7751434,114650,83.69000244140625
1685554990.261245,114948,83.6500015258789
1685555017.8111298,115422,85.19999694824219
1685555037.914229,115734,84.51000213623047
1685555057.5545857,116053,83.72000122070312
1685555074.8338666,116334,82.70999908447266
1685555095.4038966,116664,81.94000244140625
1685555116.924249,117022,81.94999694824219
1685555141.1138883,117422,83.26000213623047
1685555162.223416,117764,83.75
1685555183.7798276,118114,84.58999633789062
1685555203.3016834,118430,84.63999938964844
1685555222.999445,118753,84.29000091552734
1685555243.0138726,119067,84.13999938964844
1685555264.444203,119412,84.19999694824219
1685555285.5862162,119758,84.45999908447266
1685555305.8807006,120088,84.41999816894531
1685555324.0620651,120379,84.4000015258789
1685555344.4293818,120712,83.62999725341797
1685555366.0577576,121068,83.81999969482422
1685555382.9991412,121339,83.08999633789062
1685555404.3536863,121681,83.18000030517578
1685555426.8976827,122057,83.69999694824219
1685555447.058236,122384,83.77999877929688
1685555464.921798,122671,83.41000366210938
1685555484.215354,122984,83.33999633789062
1685555506.4969044,123354,84.05999755859375
1685555527.9911828,123709,82.87000274658203
1685555547.6780689,124032,82.9800033569336
1685555565.1530967,124317,82.63999938964844
1685555586.4089117,124659,83.25
1685555605.9037585,124973,83.08999633789062
1685555627.151999,125323,83.01000213623047
1685555645.344028,125617,81.94999694824219
1685555666.9684832,125977,82.12999725341797
1685555687.2198405,126308,81.94000244140625
1685555706.3628502,126624,81.94000244140625
1685555728.5733442,126985,82.31999969482422
1685555748.603861,127298,82.30999755859375
1685555768.891987,127632,82.19999694824219
1685555789.2654748,127961,82.02999877929688
1685555809.5093749,128294,82.05999755859375
1685555826.9075313,128568,81.88999938964844
1685555851.9203851,128992,82.80000305175781
1685555868.8012316,129260,81.91999816894531
1685555891.1435568,129626,82.87000274658203
