Wall time,Step,Value
1685578184.5361748,200,200.0
1685578195.7978144,400,200.0
1685578206.5115857,600,200.0
1685578216.9966142,800,200.0
1685578227.4925325,1000,200.0
1685578238.0173142,1200,200.0
1685578248.500156,1400,200.0
1685578258.9860792,1600,200.0
1685578269.477141,1800,200.0
1685578279.9657588,2000,200.0
1685578290.41927,2200,200.0
1685578300.9055283,2400,200.0
1685578311.3977964,2600,194.84616088867188
1685578321.8124757,2800,195.2142791748047
1685578332.264486,3000,195.53334045410156
1685578342.6766965,3200,195.8125
1685578353.118238,3400,196.05882263183594
1685578363.5382082,3600,196.27777099609375
1685578373.9703202,3800,196.4736785888672
1685578384.3726215,4000,196.64999389648438
1685578394.7894838,4200,196.8095245361328
1685578405.7694907,4400,196.9545440673828
1685578416.4654005,4600,197.0869598388672
1685578428.5678804,4800,197.2083282470703
1685578439.3598824,5000,197.32000732421875
1685578449.8355582,5200,197.42308044433594
1685578460.320333,5400,197.51852416992188
1685578470.7463531,5600,197.60714721679688
1685578481.1622639,5800,197.6896514892578
1685578491.842695,6000,197.76666259765625
1685578502.613245,6200,197.83871459960938
1685578518.1584954,6400,193.78125
1685578530.6816943,6600,193.96969604492188
1685578541.3144453,6800,194.14706420898438
1685578551.827874,7000,194.3142852783203
1685578562.2850564,7200,194.47222900390625
1685578572.7777784,7400,194.6216278076172
1685578584.930324,7600,194.76315307617188
1685578597.701803,7800,194.89743041992188
1685578608.6341019,8000,195.02499389648438
1685578619.728458,8200,195.14634704589844
1685578630.5184128,8400,195.26190185546875
1685578641.0407217,8600,195.37208557128906
1685578651.696624,8800,195.47727966308594
1685578662.1406953,9000,195.57777404785156
1685578672.716584,9200,195.67391967773438
1685578683.1790957,9400,195.76596069335938
1685578693.7716413,9600,195.8541717529297
1685578704.17898,9800,195.93878173828125
1685578714.6716514,10000,196.02000427246094
1685578725.180059,10200,196.09803771972656
1685578735.7004647,10400,196.17308044433594
1685578746.1746747,10600,196.2452850341797
1685578756.6244392,10800,196.3148193359375
1685578767.127897,11000,196.38182067871094
1685578777.586524,11200,196.44642639160156
1685578788.1220157,11400,196.50877380371094
1685578798.6132054,11600,196.5689697265625
1685578809.0794148,11800,196.6271209716797
1685578819.573364,12000,196.68333435058594
1685578830.0605466,12200,196.73770141601562
1685578840.4866304,12400,196.7903289794922
1685578850.9795384,12600,196.8412628173828
1685578861.4337099,12800,196.890625
1685578871.9128053,13000,196.93846130371094
1685578882.3755996,13200,196.98484802246094
1685578892.852173,13400,197.02984619140625
1685578903.281707,13600,197.0735321044922
1685578913.7218692,13800,197.11593627929688
1685578924.1751134,14000,197.1571502685547
1685578934.7921495,14200,197.1971893310547
1685578945.2746143,14400,197.23611450195312
1685578955.7463462,14600,197.2739715576172
