Wall time,Step,Value
1685560663.855235,800,200.0
1685560707.1106586,1600,200.0
1685560753.5144541,2400,200.0
1685560798.8560648,3200,200.0
1685560844.041334,4000,200.0
1685560889.5978475,4800,200.0
1685560934.613881,5600,200.0
1685560979.5465329,6400,200.0
1685561025.2423992,7200,200.0
1685561070.1979825,8000,200.0
1685561115.9051743,8800,200.0
1685561162.0479112,9600,200.0
1685561207.891278,10400,200.0
1685561253.300328,11200,200.0
1685561298.4388092,12000,200.0
1685561343.4828365,12800,200.0
1685561388.6186209,13600,200.0
1685561434.190273,14400,200.0
1685561479.3493161,15200,200.0
1685561524.9201448,16000,200.0
1685561570.845188,16800,200.0
1685561618.2308488,17600,200.0
1685561666.6470163,18400,200.0
1685561714.7960057,19200,200.0
1685561763.4088924,20000,200.0
1685561811.9783506,20800,200.0
1685561860.3852267,21600,200.0
1685561908.8396664,22400,200.0
1685561966.0700638,23200,200.0
1685562010.164976,23893,198.92999267578125
1685562057.1405914,24693,198.92999267578125
1685562097.251671,25377,197.77000427246094
1685562144.367764,26177,197.77000427246094
1685562191.6823013,26977,197.77000427246094
1685562238.4171605,27777,197.77000427246094
1685562285.426108,28577,197.77000427246094
1685562332.625796,29377,197.77000427246094
1685562380.0739343,30177,197.77000427246094
1685562420.7794433,30862,196.6199951171875
1685562468.6058078,31662,196.6199951171875
1685562515.768144,32462,196.6199951171875
1685562562.9794364,33262,196.6199951171875
1685562610.2168126,34062,196.6199951171875
1685562657.5877647,34862,196.6199951171875
1685562704.842968,35662,196.6199951171875
1685562725.0416965,35932,191.32000732421875
1685562770.9344683,36732,191.32000732421875
1685562817.6297681,37532,191.32000732421875
1685562856.9000847,38198,189.97999572753906
1685562903.748523,38998,189.97999572753906
1685562945.0039191,39702,189.02000427246094
1685562969.5590801,40104,185.0399932861328
1685562999.5542462,40601,182.00999450683594
1685563032.7650661,41161,179.61000061035156
1685563069.450718,41802,179.08999633789062
1685563105.0398479,42407,177.13999938964844
1685563123.0869873,42700,173.22999572753906
1685563156.982213,43273,170.9600067138672
1685563178.950063,43630,166.52999877929688
1685563222.1486642,44367,165.89999389648438
1685563257.1536884,44954,163.77000427246094
1685563282.8435888,45384,160.07000732421875
1685563304.8139293,45748,155.7100067138672
1685563328.3483346,46140,152.77999877929688
1685563351.1323168,46513,148.50999450683594
1685563368.2497942,46788,143.25999450683594
1685563392.5039155,47199,139.3699951171875
1685563428.5658972,47802,137.39999389648438
1685563451.674375,48170,133.0800018310547
1685563472.9163532,48516,128.5399932861328
1685563506.8837774,49082,131.5
1685563531.444574,49491,127.58999633789062
1685563554.9260664,49868,123.36000061035156
1685563576.139179,50212,120.13999938964844
1685563594.5733216,50509,115.11000061035156
1685563627.159109,51059,113.56999969482422
1685563651.599885,51450,113.45999908447266
1685563674.773311,51830,112.29000091552734
1685563696.267182,52180,110.19000244140625
1685563715.8978071,52504,107.0199966430664
1685563737.2724838,52853,104.45999908447266
1685563756.0437453,53156,104.55999755859375
1685563774.7922287,53464,101.91000366210938
1685563796.5663476,53822,101.91999816894531
1685563816.2908301,54135,97.68000030517578
1685563839.4892044,54521,95.66999816894531
1685563860.5420916,54867,94.83000183105469
1685563880.8979495,55199,94.51000213623047
1685563900.181675,55512,93.72000122070312
1685563923.232446,55889,93.76000213623047
1685563940.9810522,56179,93.91000366210938
1685563962.0808797,56519,93.19999694824219
1685563984.389782,56889,90.87000274658203
1685564008.6452782,57288,91.18000030517578
1685564031.84643,57665,91.48999786376953
1685564056.5382512,58074,89.91999816894531
1685564077.7494001,58423,89.31999969482422
1685564101.5727224,58775,89.06999969482422
1685564122.4420571,59107,88.94999694824219
1685564143.9068854,59459,89.5
1685564164.2081592,59792,87.33000183105469
1685564186.5178459,60156,87.05999755859375
1685564205.1845806,60463,86.33000183105469
1685564225.0442128,60787,86.06999969482422
1685564246.1426895,61124,86.19999694824219
1685564267.4442139,61473,86.19999694824219
1685564295.254889,61938,87.81999969482422
1685564318.2613816,62313,88.48999786376953
1685564340.8186269,62693,88.70999908447266
1685564360.6474345,63014,88.79000091552734
1685564383.0053418,63388,88.66999816894531
1685564405.344358,63752,88.8499984741211
1685564425.4494474,64079,88.80000305175781
1685564449.4670486,64478,89.66000366210938
1685564469.834908,64812,89.2300033569336
1685564490.8921506,65154,89.75
1685564514.0485957,65537,90.18000030517578
1685564532.704063,65840,89.51000213623047
1685564559.930554,66298,90.0999984741211
1685564581.9240365,66651,89.86000061035156
1685564601.3418171,66970,88.95999908447266
1685564629.0810804,67436,90.12999725341797
1685564649.9505825,67784,90.08999633789062
1685564678.8084393,68281,91.73999786376953
1685564697.9707797,68580,91.20999908447266
1685564717.1911485,68893,91.01000213623047
1685564736.18949,69204,90.4800033569336
1685564756.442302,69540,90.7699966430664
1685564783.4383378,69982,91.94999694824219
1685564813.5309181,70480,93.55999755859375
1685564839.1465297,70905,94.31999969482422
1685564861.9501522,71280,93.41999816894531
1685564885.954852,71686,93.7300033569336
1685564911.3472168,72101,94.08000183105469
1685564930.507875,72417,94.02999877929688
1685564957.6112099,72878,94.9000015258789
1685564982.345855,73267,95.1500015258789
1685565004.101002,73621,95.41999816894531
1685565022.8235977,73919,94.41000366210938
1685565041.176273,74217,94.05000305175781
1685565063.9180653,74578,94.23999786376953
1685565084.5817065,74915,93.77999877929688
1685565105.0490355,75252,94.12000274658203
1685565124.6543238,75569,92.70999908447266
1685565147.5109818,75943,92.91999816894531
1685565170.502723,76329,93.58999633789062
1685565195.1414666,76739,93.02999877929688
1685565218.778546,77123,93.38999938964844
1685565245.4951417,77566,92.8499984741211
1685565265.3858263,77884,93.04000091552734
1685565286.4843063,78234,93.41000366210938
1685565307.6962416,78584,93.80000305175781
1685565329.2175884,78940,94.0
1685565351.8599596,79303,93.20999908447266
1685565374.986129,79684,92.04000091552734
1685565397.786527,80051,91.45999908447266
1685565419.4772928,80408,91.27999877929688
1685565442.202692,80769,90.83000183105469
1685565462.550923,81101,90.0
1685565482.634868,81428,90.11000061035156
1685565507.4133954,81799,89.20999908447266
1685565529.3798225,82161,88.94000244140625
1685565549.4259512,82486,88.6500015258789
1685565568.432026,82787,88.68000030517578
1685565588.993008,83124,89.06999969482422
1685565610.2627735,83466,88.87999725341797
1685565630.1624477,83789,88.73999786376953
1685565651.4776685,84135,88.83000183105469
1685565673.206805,84492,89.2300033569336
1685565694.314995,84836,88.93000030517578
1685565717.0786438,85210,88.80999755859375
1685565737.5620632,85538,87.98999786376953
1685565759.7038827,85895,87.72000122070312
1685565779.8074715,86217,86.51000213623047
1685565801.7066572,86575,86.91000366210938
1685565821.1596773,86891,86.56999969482422
1685565841.2475297,87218,86.33999633789062
1685565863.5195558,87583,86.43000030517578
1685565883.5775661,87889,85.86000061035156
1685565900.987068,88173,84.88999938964844
1685565919.884224,88482,84.30999755859375
1685565937.89978,88779,83.70999908447266
1685565956.1099458,89074,83.05000305175781
1685565976.9558277,89418,83.16999816894531
1685565997.6187344,89756,83.27999877929688
1685566017.935422,90085,82.86000061035156
1685566038.396327,90417,82.55999755859375
1685566058.0376654,90734,82.4800033569336
1685566079.2999637,91084,82.97000122070312
1685566101.9731438,91451,83.2699966430664
1685566124.1185172,91775,83.08999633789062
1685566145.7176301,92137,83.4800033569336
1685566165.0646625,92448,83.12999725341797
1685566183.6419206,92747,82.55000305175781
1685566202.8605363,93061,82.25
1685566222.827889,93393,81.83000183105469
1685566242.429614,93704,81.66000366210938
1685566260.2933583,93976,80.80999755859375
1685566281.0495093,94308,80.91000366210938
1685566302.8094084,94656,80.80999755859375
1685566322.7401307,94985,80.94000244140625
1685566345.838186,95369,81.51000213623047
1685566368.491271,95746,81.62999725341797
1685566390.1076505,96100,82.11000061035156
1685566408.4044316,96399,82.26000213623047
1685566430.9977977,96776,82.94000244140625
1685566450.6891823,97096,83.16999816894531
1685566472.216811,97453,83.79000091552734
1685566493.474224,97801,83.83000183105469
1685566515.0932748,98162,84.05999755859375
1685566535.2106965,98491,84.05999755859375
1685566553.9796169,98796,83.79000091552734
1685566577.3049433,99184,84.5
1685566597.9900568,99524,84.4000015258789
1685566619.778398,99887,84.36000061035156
1685566639.7180264,100210,84.3499984741211
1685566668.2464254,100689,85.5199966430664
1685566687.7432258,101004,85.55999755859375
1685566708.2233872,101346,85.98999786376953
1685566731.20183,101728,86.66999816894531
1685566752.000742,102071,86.77999877929688
1685566774.5048196,102447,87.43000030517578
1685566793.2892733,102742,87.66000366210938
1685566820.7396038,103199,88.91000366210938
1685566847.6615143,103646,89.9000015258789
1685566868.8199818,103990,90.05000305175781
1685566889.1348681,104322,89.52999877929688
1685566910.4954007,104675,89.29000091552734
1685566928.255607,104962,88.62000274658203
1685566950.0511384,105326,89.2699966430664
1685566969.5332186,105643,88.66999816894531
1685566992.0730805,106017,89.20999908447266
1685567012.9353738,106359,89.05999755859375
1685567033.498303,106703,89.0199966430664
1685567053.68713,107035,88.7300033569336
1685567074.9942029,107364,88.7300033569336
1685567094.829465,107673,88.7699966430664
1685567115.2918143,108000,88.16000366210938
1685567135.942012,108335,88.11000061035156
1685567154.6981685,108638,87.51000213623047
1685567175.6123936,108984,87.73999786376953
1685567193.3142185,109270,85.80999755859375
1685567215.2577927,109639,86.3499984741211
1685567235.972702,109976,86.30000305175781
1685567255.4573264,110295,85.66999816894531
1685567276.1640713,110640,85.69000244140625
1685567297.4459774,110991,85.44000244140625
1685567318.5121386,111306,85.63999938964844
1685567338.0712528,111610,84.11000061035156
1685567360.33493,111976,83.30000305175781
1685567381.412616,112318,83.27999877929688
1685567402.7601488,112671,83.48999786376953
1685567423.4851115,113007,83.31999969482422
1685567457.8533478,113587,86.25
1685567477.2128003,113886,85.5999984741211
1685567500.2780235,114275,86.31999969482422
1685567521.4324477,114616,85.98999786376953
1685567545.8641307,115017,86.58000183105469
1685567566.0834832,115339,86.36000061035156
1685567586.7651913,115673,86.37999725341797
1685567607.045419,116004,86.4000015258789
1685567626.1638973,116315,86.41999816894531
1685567645.448405,116625,86.25
1685567665.7160363,116953,86.18000030517578
1685567687.0648155,117297,86.58999633789062
1685567705.3854494,117592,86.08000183105469
1685567728.449676,117972,87.0199966430664
1685567750.1626782,118328,86.88999938964844
1685567772.191582,118688,87.12000274658203
1685567792.0352607,119008,87.12999725341797
1685567813.893685,119372,87.31999969482422
1685567834.5529912,119707,87.16000366210938
1685567855.6273768,120041,87.3499984741211
1685567875.1280596,120358,87.4800033569336
1685567899.5047407,120765,87.88999938964844
1685567918.3857543,121068,87.5
1685567936.0229921,121351,86.80000305175781
1685567958.3476624,121713,87.05999755859375
1685567978.4402807,122044,84.56999969482422
1685568000.6132288,122406,85.19999694824219
1685568018.23213,122692,84.16999816894531
1685568041.2381485,123072,84.55999755859375
1685568059.7922633,123376,83.58999633789062
1685568082.20022,123748,84.08999633789062
1685568102.3353527,124075,84.0199966430664
1685568120.694413,124364,83.5999984741211
1685568138.2678235,124644,83.29000091552734
1685568160.180772,125013,83.87999725341797
1685568181.314708,125361,84.08000183105469
1685568201.6457598,125699,84.0199966430664
1685568220.216742,126004,84.12000274658203
1685568240.4798448,126339,83.66999816894531
1685568258.2758327,126626,82.9800033569336
1685568278.0408833,126951,82.62999725341797
1685568298.7974882,127296,82.87999725341797
1685568319.7629611,127640,82.68000030517578
1685568337.8953922,127932,82.25
1685568358.9401815,128283,82.41999816894531
1685568380.7587843,128646,82.87999725341797
1685568400.8139243,128971,82.05999755859375
1685568419.9147317,129285,82.16999816894531
1685568437.4450507,129569,82.18000030517578
1685568454.2734034,129837,81.23999786376953
1685568472.029122,130127,80.83000183105469
1685568494.253664,130499,80.93000030517578
1685568514.2665534,130821,81.29000091552734
1685568532.654509,131122,80.5
1685568554.5894136,131489,81.12999725341797
1685568575.6731055,131832,80.83999633789062
1685568593.8216405,132131,80.55999755859375
1685568616.0173533,132494,81.30000305175781
1685568637.6195652,132849,82.05000305175781
1685568656.8179364,133160,81.47000122070312
1685568677.7898302,133503,81.41999816894531
1685568697.0908718,133815,81.16000366210938
1685568714.6767802,134099,80.94999694824219
1685568733.5802083,134410,80.70999908447266
1685568752.5339854,134720,80.94000244140625
1685568772.7444298,135048,80.97000122070312
1685568791.8962388,135357,80.61000061035156
1685568813.9626694,135714,80.73999786376953
1685568832.6332052,136007,80.75
1685568854.4483633,136357,80.73999786376953
1685568874.7559655,136664,80.18000030517578
1685568894.6276765,136982,80.11000061035156
1685568917.138355,137348,80.62999725341797
1685568935.819911,137649,80.80000305175781
1685568956.464718,137985,81.4800033569336
1685568976.0565324,138301,81.73999786376953
1685568997.7081978,138649,81.5
1685569017.665344,138979,81.58000183105469
1685569037.5944564,139291,81.69000244140625
1685569057.0032687,139609,81.19999694824219
1685569075.196688,139903,80.70999908447266
1685569093.8051038,140208,80.7699966430664
1685569113.5170183,140518,80.23999786376953
1685569132.125652,140822,79.7300033569336
1685569150.6784394,141126,79.66000366210938
1685569170.5362737,141455,79.5199966430664
1685569190.6676004,141781,79.66000366210938
1685569210.1674497,142100,80.01000213623047
1685569229.5135093,142416,80.05999755859375
1685569249.144673,142739,80.19000244140625
1685569269.4213078,143070,80.22000122070312
1685569289.4966545,143400,80.43000030517578
1685569315.8290055,143837,81.2300033569336
1685569336.9296386,144184,81.7699966430664
1685569356.1327415,144502,81.44999694824219
1685569376.6268005,144844,81.80000305175781
1685569395.3290346,145148,81.66000366210938
1685569416.4270017,145497,81.48999786376953
1685569436.5207634,145829,81.80000305175781
1685569454.7839417,146126,81.41000366210938
1685569475.5576222,146470,81.69000244140625
1685569493.4728081,146758,81.08999633789062
1685569512.5376947,147075,80.95999908447266
1685569532.9471831,147412,81.20999908447266
1685569551.3347323,147713,81.04000091552734
1685569569.5019495,147997,80.94000244140625
1685569591.7702973,148370,81.62000274658203
1685569613.121911,148719,82.01000213623047
1685569631.8304799,149012,81.9000015258789
1685569650.808274,149323,81.97000122070312
1685569670.4277883,149639,81.83999633789062
1685569693.1782088,150015,82.33999633789062
1685569711.8448215,150313,82.12999725341797
1685569734.12906,150687,82.70999908447266
1685569755.5805678,151038,82.98999786376953
1685569773.9307358,151336,82.66000366210938
1685569790.9545002,151611,82.11000061035156
1685569813.4513931,151988,81.51000213623047
1685569834.5763652,152337,81.52999877929688
1685569855.3007407,152675,81.7300033569336
1685569876.3382075,153018,81.73999786376953
1685569897.002399,153343,81.94999694824219
1685569919.5893562,153720,82.2300033569336
1685569940.4373038,154061,82.31999969482422
1685569959.0340254,154362,82.36000061035156
1685569979.6038084,154703,82.33000183105469
1685570000.034371,155039,82.80999755859375
1685570020.3283844,155376,83.01000213623047
1685570040.2036061,155697,82.8499984741211
1685570058.437479,155997,82.83999633789062
1685570075.9808273,156280,82.83000183105469
1685570094.1627288,156582,82.12000274658203
1685570115.6688156,156934,82.1500015258789
1685570135.2547312,157253,82.41000366210938
1685570153.913384,157562,82.38999938964844
1685570173.4808822,157883,82.44000244140625
1685570192.8996823,158196,81.80999755859375
1685570211.3484344,158481,81.68000030517578
1685570230.6137345,158798,81.11000061035156
1685570250.2590098,159116,80.77999877929688
1685570271.9074173,159470,81.33999633789062
1685570289.5917454,159758,81.47000122070312
1685570313.1127284,160147,81.58999633789062
1685570330.9129934,160431,80.94000244140625
1685570349.6833973,160735,80.5999984741211
1685570366.5076542,161001,79.83000183105469
1685570386.6293888,161330,79.87000274658203
1685570406.2449822,161651,79.30999755859375
1685570424.8294673,161944,78.83000183105469
1685570442.7899413,162233,78.70999908447266
1685570462.8991363,162554,78.51000213623047
1685570484.158423,162900,78.61000061035156
1685570509.433861,163312,79.36000061035156
1685570528.9792454,163626,79.29000091552734
1685570549.7871993,163962,79.6500015258789
1685570571.835657,164325,80.44999694824219
1685570588.6515017,164591,80.08999633789062
1685570606.690735,164879,79.44999694824219
1685570627.3795657,165223,79.69999694824219
1685570652.9346879,165651,80.88999938964844
1685570673.250039,165983,81.0
1685570691.4841235,166278,80.81999969482422
1685570718.6425362,166747,82.66000366210938
1685570739.9984343,167087,82.88999938964844
1685570758.3132286,167390,82.73999786376953
1685570777.7232473,167708,82.37999725341797
1685570796.0375197,168009,82.51000213623047
1685570815.2212384,168327,81.80000305175781
1685570832.57712,168610,81.79000091552734
1685570852.6133127,168949,82.13999938964844
1685570872.6578755,169284,82.83000183105469
1685570890.1469092,169572,82.41999816894531
1685570911.7624347,169906,82.55000305175781
1685570929.4176092,170197,82.52999877929688
1685570949.3732371,170532,82.98999786376953
1685570968.4836395,170848,82.94000244140625
1685570989.2070024,171195,82.94999694824219
1685571008.095117,171509,81.97000122070312
1685571026.893077,171822,81.95999908447266
1685571048.5288637,172187,82.25
1685571067.3533921,172500,81.75
1685571086.7099826,172821,82.30000305175781
1685571105.6667988,173135,82.55999755859375
1685571128.0658097,173474,82.51000213623047
1685571150.8684912,173838,81.87000274658203
1685571172.0661693,174183,82.0
1685571191.1166782,174491,82.12999725341797
1685571209.8809414,174806,80.58999633789062
1685571228.5974648,175114,80.2699966430664
1685571248.1313882,175444,80.54000091552734
1685571269.2315044,175797,80.88999938964844
1685571285.3066947,176064,80.55000305175781
1685571305.095983,176394,80.66999816894531
1685571324.458759,176714,81.04000091552734
1685571343.7819777,177041,80.91999816894531
1685571363.0648096,177362,80.77999877929688
1685571382.4024522,177686,81.13999938964844
1685571400.595697,177991,80.8499984741211
1685571422.3957016,178353,81.55999755859375
1685571442.33517,178677,81.44999694824219
1685571459.9546614,178960,81.12000274658203
1685571479.04871,179279,80.83999633789062
1685571498.1087332,179595,80.86000061035156
1685571517.752772,179919,80.97000122070312
1685571537.144649,180236,80.48999786376953
1685571556.8582706,180566,80.66000366210938
1685571575.775267,180878,80.56999969482422
1685571596.6955974,181229,80.94000244140625
1685571615.2826264,181531,80.56999969482422
1685571634.4163976,181857,80.19000244140625
1685571652.208419,182146,79.62999725341797
1685571672.6371422,182489,79.9800033569336
1685571694.0455964,182848,80.41999816894531
1685571710.249413,183105,79.91000366210938
1685571729.7607002,183429,79.8499984741211
1685571749.9638267,183768,79.70999908447266
1685571767.1416068,184045,79.80999755859375
1685571786.455495,184362,79.68000030517578
1685571804.5232704,184660,79.45999908447266
1685571822.1350746,184951,79.0999984741211
1685571839.1319969,185228,78.66000366210938
1685571858.0440958,185544,78.58000183105469
1685571876.512216,185845,78.54000091552734
1685571895.6734514,186161,78.08000183105469
1685571913.4116108,186449,77.72000122070312
1685571932.2178643,186761,78.01000213623047
1685571951.6091962,187080,78.01000213623047
1685571970.4124289,187387,77.91999816894531
1685571988.8865576,187697,77.77999877929688
1685572010.3310208,188054,78.18000030517578
1685572029.0320382,188359,77.93000030517578
1685572051.3988633,188734,78.55999755859375
1685572071.196829,189064,78.3499984741211
