-7.649796,200,10.360839
-5.308195,200,20.691697
-7.751313,200,31.044777
-8.82841,200,41.371586
-5.666165,200,51.697134
-6.640589,200,62.715305
-8.16857,200,7794.672188
-7.308613,200,7805.670335
-6.708286,200,7816.461818
-7.687529,200,7827.580371
-7.548199,200,7838.870754
-8.212071,200,7850.141201
-5.187653,200,7861.034882
-7.906322,200,7872.052069
-6.431952,200,7882.953224
-7.899132,200,7893.661595
-5.169093,200,7904.71139
-5.141913,200,7915.724398
-8.301384,200,7926.523744
-6.81338,200,7937.721945
-7.409291,200,7948.974909
-6.843956,200,7960.102182
-5.179659,200,7971.723382
-5.344477,200,7982.995813
-8.250338,200,7994.640997
-7.020387,200,8005.866668
-8.974526,200,8016.832891
-7.235917,200,8028.170316
-4.01194,200,8039.405997
-8.193788,200,8050.93211
-8.622502,200,8062.265887
-4.802589,200,8073.55824
-6.241444,200,8085.214119
-5.420761,200,8096.716921
-6.417356,200,8108.385797
-5.645278,200,8119.934175
-7.573114,200,8131.384799
-5.331234,200,8142.396621
-7.908841,200,8153.681966
-7.713524,200,8164.713234
-6.210145,200,8176.089742
-6.285802,200,8187.3747
-7.787253,200,8198.825072
-6.505686,200,8210.212307
-5.870092,200,8221.418794
-5.792086,200,8233.000649
-6.819119,200,8244.902052
-4.638697,200,8256.844071
-5.221841,200,8269.144419
-7.283242,200,8280.830763
-5.91275,200,8291.955913
-6.596223,200,8303.935312
-5.642859,200,8315.706909
-6.007675,200,8327.746216
-6.460167,200,8339.597083
-7.80595,200,8351.236796
-5.168328,200,8362.736074
-6.373223,200,8374.028721
-5.450114,200,8385.547317
-7.297219,200,8397.531682
-7.408813,200,8409.440709
-6.254337,200,8421.258932
-4.091745,200,8433.296998
-8.73215,200,8445.098269
-7.00303,200,8457.093161
-5.706361,200,8469.222845
-5.985782,200,8481.244776
-4.785573,200,8492.987401
-4.528129,200,8504.705915
-7.279829,200,8516.607102
-6.363354,200,8527.99511
-7.675637,200,8539.891176
-6.320082,200,8553.207068
-7.834513,200,8566.028714
-9.180624,200,8578.142405
-6.530978,200,8590.296455
-7.402152,200,8602.349259
-5.355122,200,8614.57178
-6.674764,200,8626.791782
-6.313483,200,8639.227669
-8.031539,200,8651.25944
-5.149407,200,8663.25357
-6.405094,200,8675.283798
-7.612498,200,8687.178593
-6.392535,200,8698.987839
-8.654815,200,8711.092046
-6.956911,200,8723.475812
-7.009947,200,8735.992067
-7.165058,200,8748.692422
-7.052195,200,8761.968396
-7.010353,200,8774.879156
-7.15121,200,8787.306729
-6.508387,200,8799.748742
-5.118244,200,8812.154159
-6.453025,200,8824.412366
-5.429824,200,8836.616291
-6.439631,200,8849.251335
-7.623583,200,8861.746455
-7.176493,200,8874.772333
-7.415158,200,8887.696654
-7.28737,200,8900.047765
-6.497897,200,8912.585309
-7.480455,200,8925.001062
-5.756826,200,8937.448483
-6.515031,200,8949.763237
-6.740786,200,8962.002756
-5.571213,200,8974.874125
-5.8448,200,8987.357809
-6.841137,200,8999.351909
-7.763417,200,9011.816399
-6.482027,200,9024.673574
-7.668335,200,9037.4963
-5.184336,200,9050.389519
-6.154491,200,9063.324451
-6.863988,200,9075.986974
-3.577169,200,9088.703045
-7.753414,200,9101.633244
-5.911814,200,9114.821822
-4.930091,200,9127.77275
-7.575585,200,9140.675224
-4.735421,200,9153.389306
-8.885655,200,9166.147078
-5.831745,200,9178.574991
-5.438709,200,9190.5633
-5.860666,200,9203.369038
-5.897963,200,9215.839622
-3.825631,200,9228.03201
-7.969208,200,9240.524619
-5.369773,200,9253.584833
-6.6412,200,9265.996442
-4.309326,200,9278.144449
-4.510358,200,9290.281957
-7.893604,200,9302.132838
-3.721969,200,9314.483814
-5.087539,200,9326.477369
-4.545134,200,9338.568281
-5.244415,200,9350.506836
-4.427595,200,9362.861887
-4.514083,200,9374.932817
-3.838311,200,9387.054609
-5.236989,200,9399.171515
-4.74644,200,9411.483632
-4.365063,200,9424.417726
-4.026906,200,9436.844529
-4.635916,200,9449.419585
-3.660169,200,9461.654566
-3.901633,200,9474.1849
-3.821715,200,9486.480633
-3.383336,200,9498.602565
-3.571561,200,9510.592119
-4.221074,200,9522.904816
-3.951556,200,9535.140981
-3.728405,200,9547.510599
-4.450815,200,9559.761685
-5.522301,200,9571.769993
