-7.620899,200,10.681256
-6.39087,200,21.208943
-6.727206,200,31.712406
-7.121306,200,42.263996
-6.928661,200,52.829988
-7.249467,200,63.294203
-7.801542,200,75.081311
-3.502034,200,87.589648
-5.196841,200,98.859092
-5.043545,200,110.910052
-7.174583,200,123.337964
-7.495563,200,135.228598
-8.116586,200,147.423144
-6.58352,200,158.945245
-8.386613,200,170.878002
-5.494183,200,182.843441
-8.528229,200,195.232512
-5.589096,200,208.640149
-5.038804,200,219.716515
-8.142144,200,231.436912
-7.908097,200,242.472315
-7.841731,200,253.612303
-7.865873,200,265.50283
-8.709201,200,276.68214
-7.621668,200,289.400089
-5.0906,200,301.494393
-5.980273,200,313.613049
-5.901506,200,326.11186
-5.766551,200,337.728259
-8.299649,200,349.568884
-8.333715,200,361.285219
-6.975641,200,373.309349
-6.051348,200,385.556186
-10.803623,200,396.842574
-4.848868,200,408.489081
-3.875077,200,419.516599
-4.585012,200,430.588883
-4.499258,200,441.761965
-4.233931,200,452.804579
-6.184203,200,465.633544
-4.432898,200,476.672709
-4.676111,200,488.075086
-5.927473,200,499.326282
-7.033154,200,510.509526
-6.137895,200,521.721071
-8.484453,200,534.264563
-7.931352,200,545.337689
-9.359738,200,558.116386
-8.950138,200,571.997963
-7.790565,200,583.951474
-8.446465,200,595.361013
-9.456122,200,607.069042
-7.93143,200,618.739625
-7.972861,200,630.620885
-6.96742,200,641.998534
-8.945918,200,654.386547
-8.898208,200,666.661687
-7.496578,200,677.885115
-8.020609,200,688.964232
-6.736217,200,700.142939
-4.416233,200,711.502411
-5.715233,200,723.672302
-4.180673,200,735.203615
-7.684043,200,746.821818
-6.401997,200,758.132156
-4.717158,200,770.084692
-6.629952,200,782.555783
-6.704224,200,793.915811
-6.00556,200,805.05214
-5.421384,200,816.083452
-5.139018,200,828.863369
-5.168358,200,839.894953
-6.588173,200,851.213978
-5.798513,200,862.307371
-6.175904,200,874.247065
-6.073965,200,885.348739
-6.6558,200,897.009586
-5.308712,200,908.06645
-5.041403,200,919.14681
-5.80924,200,930.328283
-4.818682,200,941.352602
-4.930973,200,952.345676
-6.406785,200,963.400283
99.016217,53,967.961212
-4.531426,200,978.519651
-5.152188,200,989.573276
-6.838178,200,1001.044358
-4.235901,200,1012.197556
-5.251121,200,1024.379291
-6.34878,200,1038.278791
-9.868253,200,1049.342922
-7.490505,200,1061.3404
-10.370736,200,1072.404589
-6.720117,200,1083.431575
-9.274794,200,1094.739653
-10.135796,200,1106.842732
-6.393276,200,1117.891449
-9.112361,200,1128.969356
-7.822696,200,1140.016405
-6.274912,200,1151.101752
-9.734997,200,1162.242587
-6.92478,200,1173.916215
-7.172967,200,1185.880833
-9.434829,200,1196.962953
-8.271392,200,1208.042074
-6.614205,200,1219.378763
-6.672993,200,1230.456194
-9.294331,200,1241.681915
-10.830006,200,1253.028835
-6.951653,200,1264.034061
-5.240609,200,1275.404328
-9.674846,200,1286.472938
-6.476062,200,1297.555781
-7.460948,200,1308.760355
-8.321117,200,1322.626503
-7.93482,200,1333.864855
-6.680592,200,1345.207575
-7.229565,200,1357.174778
-5.904757,200,1368.36452
-5.974008,200,1379.422353
-4.880994,200,1390.668871
-10.199436,200,1402.27079
