CRASH,GOAL,N_STEPS,DONE,ERRORE,X,Y,Z,VX,VY,VZ,X_GOAL,Y_GOAL,Z_GOAL,ROLL,PITCH,YAW,WX,WY,WZ,VX_ACTION,VY_ACTION,VZ_ACTION,DISTANCE_REW,TILT_REW,TOTAL_REW
0,0,1,False,3.169919207802457,0.18534607818884974,0.006374252740372556,7.999999999247841,1.869101257597712e-18,-2.1395271780990174e-17,7.521206789318225e-12,20.392879149387653,-62.378874387258605,318.1348322887724,5.777984842225089e-19,5.916288392342948e-20,-0.00011427723394368832,2.6744041944001416e-16,2.3364699880372023e-17,-1.8906682382460072e-21,-0.4061537,-0.38476852,0.9388053,-0.031699192078024574,-2.6845909773059502e-18,-0.031699192078024574
0,0,2,False,3.1684341847802444,0.18535786777165703,0.006391269939070638,8.151789937461762,5.0742165761119045e-06,7.421704085447822e-06,0.0855533812082053,20.392879149387653,-62.378874387258605,318.1348322887724,0.0006881042490365831,-0.0005735251306248087,-0.0001453504128152972,0.03489008405321423,-0.029099320830445675,-0.0015657305675721466,0.39929625,0.4717809,-0.7275427,-0.031684341847802444,-0.00045459211940417456,-0.06338353392582702
0,0,3,False,3.1644393099000707,0.18512163642789198,0.006140970665077084,8.560095180756106,-2.5018691671412192e-05,6.662711845610344e-05,0.06391776240396116,20.392879149387653,-62.378874387258605,318.1348322887724,-0.013877637051675926,0.008302209190700204,-0.0005598301034183997,-0.31795632379560507,0.24241574366955204,-0.010526304079827206,0.12392045,-0.24306215,0.84851307,-0.03164439309900071,-0.003999655231367557,-0.09502792702482774
0,0,4,False,3.1596485259316864,0.1878121107653858,0.011735519140790369,9.050773923260627,0.0012111450705610703,0.002035363709391522,0.15770075732154182,20.392879149387653,-62.378874387258605,318.1348322887724,-0.008471719522950753,0.017151225383944313,-0.0013803862796326193,0.25367996430300765,0.15581309945699764,-0.020604055690700427,-0.44962642,0.09943854,-0.9184357,-0.03159648525931687,-0.002984221395306939,-0.12662441228414462
0,0,5,False,3.1521672240753373,0.2017611382109521,0.026987893281729392,9.817772767523849,0.003893880514468519,0.0036854707131938128,0.13379016206928615,20.392879149387653,-62.378874387258605,318.1348322887724,0.00012160298889905964,0.0049614124621905455,-0.0018266948913738187,0.1592087425239395,-0.33439220552683746,-0.005375537213673028,0.34558895,-0.33369002,0.35242254,-0.031521672240753376,-0.0037039771491397234,-0.15814608452489798
0,0,6,False,3.1476846515549908,0.2293194226089638,0.049893324409856166,10.278913915427148,0.006607644701216605,0.0051067609959773415,0.06408209232038485,20.392879149387653,-62.378874387258605,318.1348322887724,0.011042851144635353,0.0047780103666605804,-0.0017023928876716116,0.2104554746102579,0.11555767109779143,0.005815661474673155,0.32719576,-0.48370174,-0.8573303,-0.03147684651554991,-0.0024016432720402555,-0.1896229310404479
0,0,7,False,3.1464894822824774,0.2716643547404441,0.07726858467822009,10.403898612290682,0.009797762855542281,0.005387431852802604,-0.0055957466921067,20.392879149387653,-62.378874387258605,318.1348322887724,0.029505381203775116,0.014281436715223125,-0.0011455358885690595,0.34525145427840326,0.15634423608675757,0.008981017695949072,-0.19915797,0.022970121,-0.06751929,-0.031464894822824774,-0.003791078283519863,-0.22108782586327266
0,0,8,False,3.149465689714264,0.33271994872809046,0.09704017251759971,10.09962095792921,0.013952554237728102,0.0025974626798940894,-0.09708895994940014,20.392879149387653,-62.378874387258605,318.1348322887724,0.029948966400567698,0.011070702141318773,-0.0005307829891526833,-0.12448868113414885,-0.043899915358887855,0.013995805397011707,0.40867004,-0.3001355,0.15831628,-0.03149465689714264,-0.0013274229494681913,-0.2525824827604153
0,0,9,False,3.156755436165408,0.4167902618860416,0.09356232318956295,9.348175579295608,0.019064303644495652,-0.0032734694128591663,-0.18098986994907412,20.392879149387653,-62.378874387258605,318.1348322887724,0.0227012854257463,0.027726460659573637,0.00027101673506222095,-0.15646109152183274,0.45134118866231215,0.018718776924548576,-0.35985938,-0.2195957,-0.8314757,-0.03156755436165408,-0.004780578776182474,-0.2841500371220694
0,0,10,False,3.1697538396053626,0.21326951493387922,0.2652007797468564,8.067263461587538,-0.061750143372093814,0.013754457360188068,-0.08855792611223057,20.392879149387653,-62.378874387258605,318.1348322887724,-0.003782898787741032,0.000698675635280534,-3.283643611397399e-05,-0.11934485550742488,-0.7098794811804542,-0.013996009166670544,0.2235574,-0.3787832,-0.56723505,-0.031697538396053625,-0.007199777500796205,-0.315847575518123
0,0,11,False,3.1696793834000645,0.18356442050479577,0.22539299440055166,8.06876958711386,0.009046451874707198,-0.009318193800391382,-0.0021785617392088134,20.392879149387653,-62.378874387258605,318.1348322887724,0.005497728309565221,0.0007340141886343269,0.00041563790523595494,0.27144112042162505,0.26842743846148026,0.03228149550574453,0.30361697,-0.45649898,-0.9340164,-0.03169679383400065,-0.0038311312497332473,-0.3475443693521236
0,0,1,False,3.8671078394943965,0.031197487287089883,-0.019377677543909844,7.999999999564511,8.517547815772573e-12,-5.254808621833806e-13,3.2102485205548477e-10,-50.183952461055014,180.2857225639665,346.39878836228104,6.580981345120092e-14,1.0754815869725699e-12,-0.0005010984972165059,6.568510803314592e-12,1.0646934770654665e-10,-2.3852447794681095e-20,0.496822,0.5,0.9999995,-0.038671078394943964,-1.0667177384496234e-12,-0.038671078394943964
0,0,2,False,3.8647820748677844,0.031171951456270906,-0.019412927805826128,8.265820052884996,-5.666531191049034e-06,-7.051435569472029e-06,0.12133906565944103,-50.183952461055014,180.2857225639665,346.39878836228104,-0.0016871408510943835,0.0012643648113663999,-0.0005673541651123321,-0.06558573941244336,0.04920612976944477,-0.002535116565600701,0.496822,0.5,0.9999995,-0.03864782074867784,-0.0008203145273104425,-0.0773188991436218
0,0,3,False,3.8540852709441067,0.03150515139697456,-0.0189279905736427,9.488750574357217,0.00016356553883261702,0.00023094964772229186,0.32824757481712763,-50.183952461055014,180.2857225639665,346.39878836228104,-0.006990909144174419,0.005264257634326941,-0.0007853952445041707,-0.12685938544341624,0.09557482498081384,-0.004639722126144327,0.49006593,0.5,0.99999905,-0.03854085270944107,-0.001589005282137296,-0.11585975185306288
0,0,4,False,3.8341381035131796,0.0343781531532755,-0.015099469410111067,11.770811629122733,0.0009702094777229914,0.0012752902186619795,0.5420196406675892,-50.183952461055014,180.2857225639665,346.39878836228104,-0.013731817480117571,0.010328569839463392,-0.0010493253094570232,-0.13167210151195685,0.10411153158367628,-0.0036382653544360538,0.40884668,0.5,0.99999654,-0.038341381035131794,-0.0016789875014443431,-0.15420113288819468
0,0,5,False,3.805509946925863,0.044514199655893184,-0.002011090712053205,15.049284375794908,0.002884225844022862,0.0037025091549808195,0.7172791828205627,-50.183952461055014,180.2857225639665,346.39878836228104,-0.020628357533947234,0.01200257724556126,-0.0012298666934639716,-0.1441769201416219,-0.0679083673033577,-0.0003185147697500605,-0.055394292,0.5,0.9999881,-0.03805509946925863,-0.0015936948297271313,-0.19225623235745332
0,0,6,False,3.7743173858621835,0.06600808726938082,0.026682082167230867,18.623961565456465,0.005198712056271064,0.007331769248557904,0.6998069490851119,-50.183952461055014,180.2857225639665,346.39878836228104,-0.027422478819048766,-0.007150196735835739,-0.0010724319516381726,-0.12174688744887646,-0.4821604803953837,0.005613865326214583,-0.38112324,0.5,0.9999764,-0.03774317385862183,-0.004973253954329071,-0.22999940621607515
0,0,7,False,3.7447192886525102,0.09623755446567486,0.08085925947943313,22.011157214797436,0.006143489488920143,0.013607026711665894,0.6613029998909858,-50.183952461055014,180.2857225639665,346.39878836228104,-0.03276012196838453,-0.04711915151973241,-0.0004594040003936024,-0.09896048978344371,-0.8549309367251282,0.009769341023001662,-0.2404027,0.5,0.9999695,-0.0374471928865251,-0.008606947920906155,-0.26744659910260027
0,0,8,False,3.716742956031408,0.1160425449985912,0.1760063604138574,25.194519020235123,0.0015692297365900313,0.023001323242862737,0.6212992947889645,-50.183952461055014,180.2857225639665,346.39878836228104,-0.03578533733540016,-0.07372622455600245,-0.00013189528237351797,-0.028201229494613744,-0.297438045887693,-0.002469286136217631,0.37368864,0.5,0.99993896,-0.037167429560314075,-0.0029878219133763605,-0.3046140286629143
0,0,9,False,3.690740983381645,0.09367200910362264,0.3260812067153683,28.118443344973382,-0.009915078120801587,0.035624200797677454,0.5779245301125988,-50.183952461055014,180.2857225639665,346.39878836228104,-0.036436899148938905,-0.056499977932818767,-0.0009564508954594284,-0.0039504616917183325,0.7142681393531378,-0.026206490620451082,0.49180567,0.5,0.9999082,-0.03690740983381645,-0.0071475965274574015,-0.3415214384967308
